lon,lat,name,code
-37.0,-8.3,São Sebastião do Umbuzeiro,2515203
-36.95,-8.3,São João do Tigre,2514107
-37.1,-8.25,São Sebastião do Umbuzeiro,2515203
-37.05,-8.25,São Sebastião do Umbuzeiro,2515203
-37.0,-8.25,São Sebastião do Umbuzeiro,2515203
-36.95,-8.25,São João do Tigre,2514107
-36.9,-8.25,São João do Tigre,2514107
-37.15,-8.2,São Sebastião do Umbuzeiro,2515203
-37.1,-8.2,São Sebastião do Umbuzeiro,2515203
-37.05,-8.2,São Sebastião do Umbuzeiro,2515203
-37.0,-8.2,São Sebastião do Umbuzeiro,2515203
-36.95,-8.2,São João do Tigre,2514107
-36.9,-8.2,São João do Tigre,2514107
-36.85,-8.2,São João do Tigre,2514107
-36.8,-8.2,São João do Tigre,2514107
-36.75,-8.2,São João do Tigre,2514107
-37.15,-8.15,São Sebastião do Umbuzeiro,2515203
-37.1,-8.15,São Sebastião do Umbuzeiro,2515203
-37.05,-8.15,São Sebastião do Umbuzeiro,2515203
-37.0,-8.15,São Sebastião do Umbuzeiro,2515203
-36.95,-8.15,São Sebastião do Umbuzeiro,2515203
-36.9,-8.15,São João do Tigre,2514107
-36.85,-8.15,São João do Tigre,2514107
-36.8,-8.15,São João do Tigre,2514107
-36.75,-8.15,São João do Tigre,2514107
-36.7,-8.15,São João do Tigre,2514107
-37.15,-8.1,Zabelê,2517407
-37.1,-8.1,Zabelê,2517407
-37.05,-8.1,São Sebastião do Umbuzeiro,2515203
-37.0,-8.1,São Sebastião do Umbuzeiro,2515203
-36.95,-8.1,São Sebastião do Umbuzeiro,2515203
-36.9,-8.1,São João do Tigre,2514107
-36.85,-8.1,São João do Tigre,2514107
-36.8,-8.1,São João do Tigre,2514107
-36.75,-8.1,São João do Tigre,2514107
-36.7,-8.1,São João do Tigre,2514107
-36.65,-8.1,São João do Tigre,2514107
-37.15,-8.05,Zabelê,2517407
-37.1,-8.05,Monteiro,2509701
-37.05,-8.05,Zabelê,2517407
-37.0,-8.05,São Sebastião do Umbuzeiro,2515203
-36.95,-8.05,Monteiro,2509701
-36.9,-8.05,São Sebastião do Umbuzeiro,2515203
-36.85,-8.05,São João do Tigre,2514107
-36.8,-8.05,São João do Tigre,2514107
-36.75,-8.05,São João do Tigre,2514107
-36.7,-8.05,São João do Tigre,2514107
-36.65,-8.05,São João do Tigre,2514107
-37.35,-8.0,Monteiro,2509701
-37.2,-8.0,Monteiro,2509701
-37.15,-8.0,Monteiro,2509701
-37.1,-8.0,Monteiro,2509701
-37.05,-8.0,Monteiro,2509701
-37.0,-8.0,Monteiro,2509701
-36.95,-8.0,Monteiro,2509701
-36.9,-8.0,Camalaú,2503902
-36.85,-8.0,São João do Tigre,2514107
-36.8,-8.0,São João do Tigre,2514107
-36.75,-8.0,São João do Tigre,2514107
-36.7,-8.0,São João do Tigre,2514107
-36.65,-8.0,São João do Tigre,2514107
-37.35,-7.95,Monteiro,2509701
-37.3,-7.95,Monteiro,2509701
-37.25,-7.95,Monteiro,2509701
-37.2,-7.95,Monteiro,2509701
-37.15,-7.95,Monteiro,2509701
-37.1,-7.95,Monteiro,2509701
-37.05,-7.95,Monteiro,2509701
-37.0,-7.95,Monteiro,2509701
-36.95,-7.95,Monteiro,2509701
-36.9,-7.95,Camalaú,2503902
-36.85,-7.95,Camalaú,2503902
-36.8,-7.95,Camalaú,2503902
-36.75,-7.95,Camalaú,2503902
-36.7,-7.95,São João do Tigre,2514107
-36.65,-7.95,São João do Tigre,2514107
-36.6,-7.95,São João do Tigre,2514107
-36.55,-7.95,São João do Tigre,2514107
-37.3,-7.9,Monteiro,2509701
-37.25,-7.9,Monteiro,2509701
-37.2,-7.9,Monteiro,2509701
-37.15,-7.9,Monteiro,2509701
-37.1,-7.9,Monteiro,2509701
-37.05,-7.9,Monteiro,2509701
-37.0,-7.9,Monteiro,2509701
-36.95,-7.9,Monteiro,2509701
-36.9,-7.9,Camalaú,2503902
-36.85,-7.9,Camalaú,2503902
-36.8,-7.9,Camalaú,2503902
-36.75,-7.9,Camalaú,2503902
-36.7,-7.9,Camalaú,2503902
-36.65,-7.9,Camalaú,2503902
-36.6,-7.9,Congo,2504702
-36.55,-7.9,Congo,2504702
-36.5,-7.9,Caraúbas,2504074
-36.45,-7.9,Caraúbas,2504074
-38.25,-7.85,Manaíra,2509008
-38.1,-7.85,São José de Princesa,2514552
-37.25,-7.85,Monteiro,2509701
-37.2,-7.85,Monteiro,2509701
-37.15,-7.85,Monteiro,2509701
-37.1,-7.85,Monteiro,2509701
-37.05,-7.85,Monteiro,2509701
-37.0,-7.85,Monteiro,2509701
-36.95,-7.85,Monteiro,2509701
-36.9,-7.85,Camalaú,2503902
-36.85,-7.85,Camalaú,2503902
-36.8,-7.85,Camalaú,2503902
-36.75,-7.85,Camalaú,2503902
-36.7,-7.85,Camalaú,2503902
-36.65,-7.85,Congo,2504702
-36.6,-7.85,Congo,2504702
-36.55,-7.85,Caraúbas,2504074
-36.5,-7.85,Caraúbas,2504074
-36.45,-7.85,Caraúbas,2504074
-36.25,-7.85,Barra de São Miguel,2501708
-38.3,-7.8,Manaíra,2509008
-38.25,-7.8,Manaíra,2509008
-38.2,-7.8,Manaíra,2509008
-38.15,-7.8,Manaíra,2509008
-38.1,-7.8,São José de Princesa,2514552
-38.05,-7.8,São José de Princesa,2514552
-38.0,-7.8,Princesa Isabel,2512309
-37.25,-7.8,Monteiro,2509701
-37.2,-7.8,Monteiro,2509701
-37.15,-7.8,Monteiro,2509701
-37.1,-7.8,Monteiro,2509701
-37.05,-7.8,Monteiro,2509701
-37.0,-7.8,Monteiro,2509701
-36.95,-7.8,Sumé,2516300
-36.9,-7.8,Sumé,2516300
-36.85,-7.8,Sumé,2516300
-36.8,-7.8,Sumé,2516300
-36.75,-7.8,Sumé,2516300
-36.7,-7.8,Congo,2504702
-36.65,-7.8,Congo,2504702
-36.6,-7.8,Congo,2504702
-36.55,-7.8,Caraúbas,2504074
-36.5,-7.8,Caraúbas,2504074
-36.45,-7.8,Caraúbas,2504074
-36.4,-7.8,Barra de São Miguel,2501708
-36.35,-7.8,Barra de São Miguel,2501708
-36.3,-7.8,Barra de São Miguel,2501708
-36.25,-7.8,Barra de São Miguel,2501708
-36.2,-7.8,Barra de São Miguel,2501708
-36.15,-7.8,Barra de São Miguel,2501708
-36.1,-7.8,Alcantil,2500536
-36.05,-7.8,Alcantil,2500536
-36.0,-7.8,Santa Cecília,2513158
-35.95,-7.8,Santa Cecília,2513158
-35.9,-7.8,Santa Cecília,2513158
-38.6,-7.75,Santa Inês,2513356
-38.55,-7.75,Santa Inês,2513356
-38.5,-7.75,Santa Inês,2513356
-38.45,-7.75,Santa Inês,2513356
-38.4,-7.75,Santana de Mangueira,2513505
-38.3,-7.75,Manaíra,2509008
-38.25,-7.75,Manaíra,2509008
-38.2,-7.75,Manaíra,2509008
-38.15,-7.75,Manaíra,2509008
-38.1,-7.75,São José de Princesa,2514552
-38.05,-7.75,Princesa Isabel,2512309
-38.0,-7.75,Princesa Isabel,2512309
-37.95,-7.75,Princesa Isabel,2512309
-37.15,-7.75,Prata,2512200
-37.1,-7.75,Prata,2512200
-37.05,-7.75,Monteiro,2509701
-37.0,-7.75,Sumé,2516300
-36.95,-7.75,Sumé,2516300
-36.9,-7.75,Sumé,2516300
-36.85,-7.75,Sumé,2516300
-36.8,-7.75,Sumé,2516300
-36.75,-7.75,Sumé,2516300
-36.7,-7.75,Congo,2504702
-36.65,-7.75,Congo,2504702
-36.6,-7.75,Caraúbas,2504074
-36.55,-7.75,Caraúbas,2504074
-36.5,-7.75,Caraúbas,2504074
-36.45,-7.75,Caraúbas,2504074
-36.4,-7.75,Barra de São Miguel,2501708
-36.35,-7.75,Barra de São Miguel,2501708
-36.3,-7.75,Barra de São Miguel,2501708
-36.25,-7.75,Barra de São Miguel,2501708
-36.2,-7.75,Barra de São Miguel,2501708
-36.15,-7.75,Riacho de Santo Antônio,2512788
-36.1,-7.75,Alcantil,2500536
-36.05,-7.75,Alcantil,2500536
-36.0,-7.75,Alcantil,2500536
-35.95,-7.75,Santa Cecília,2513158
-35.9,-7.75,Santa Cecília,2513158
-35.85,-7.75,Santa Cecília,2513158
-35.8,-7.75,Umbuzeiro,2517001
-38.65,-7.7,Santa Inês,2513356
-38.6,-7.7,Santa Inês,2513356
-38.55,-7.7,Santa Inês,2513356
-38.5,-7.7,Santa Inês,2513356
-38.45,-7.7,Santa Inês,2513356
-38.4,-7.7,Santana de Mangueira,2513505
-38.35,-7.7,Santana de Mangueira,2513505
-38.3,-7.7,Santana de Mangueira,2513505
-38.25,-7.7,Manaíra,2509008
-38.2,-7.7,Manaíra,2509008
-38.15,-7.7,Manaíra,2509008
-38.1,-7.7,São José de Princesa,2514552
-38.05,-7.7,Princesa Isabel,2512309
-38.0,-7.7,Princesa Isabel,2512309
-37.95,-7.7,Princesa Isabel,2512309
-37.9,-7.7,Princesa Isabel,2512309
-37.15,-7.7,Prata,2512200
-37.1,-7.7,Prata,2512200
-37.05,-7.7,Prata,2512200
-37.0,-7.7,Sumé,2516300
-36.95,-7.7,Sumé,2516300
-36.9,-7.7,Sumé,2516300
-36.85,-7.7,Sumé,2516300
-36.8,-7.7,Sumé,2516300
-36.75,-7.7,Serra Branca,2515500
-36.7,-7.7,Congo,2504702
-36.65,-7.7,Congo,2504702
-36.6,-7.7,Coxixola,2504850
-36.55,-7.7,Caraúbas,2504074
-36.5,-7.7,Caraúbas,2504074
-36.45,-7.7,Caraúbas,2504074
-36.4,-7.7,Barra de São Miguel,2501708
-36.35,-7.7,Barra de São Miguel,2501708
-36.3,-7.7,Barra de São Miguel,2501708
-36.25,-7.7,Barra de São Miguel,2501708
-36.2,-7.7,Barra de São Miguel,2501708
-36.15,-7.7,Riacho de Santo Antônio,2512788
-36.1,-7.7,Alcantil,2500536
-36.05,-7.7,Alcantil,2500536
-36.0,-7.7,Alcantil,2500536
-35.95,-7.7,Santa Cecília,2513158
-35.9,-7.7,Santa Cecília,2513158
-35.85,-7.7,Santa Cecília,2513158
-35.8,-7.7,Umbuzeiro,2517001
-35.75,-7.7,Umbuzeiro,2517001
-35.7,-7.7,Umbuzeiro,2517001
-35.65,-7.7,Umbuzeiro,2517001
-38.7,-7.65,Santa Inês,2513356
-38.65,-7.65,Santa Inês,2513356
-38.6,-7.65,Santa Inês,2513356
-38.55,-7.65,Santa Inês,2513356
-38.5,-7.65,Conceição,2504405
-38.45,-7.65,Conceição,2504405
-38.4,-7.65,Santana de Mangueira,2513505
-38.35,-7.65,Santana de Mangueira,2513505
-38.3,-7.65,Santana de Mangueira,2513505
-38.25,-7.65,Santana de Mangueira,2513505
-38.2,-7.65,Manaíra,2509008
-38.15,-7.65,Manaíra,2509008
-38.1,-7.65,São José de Princesa,2514552
-38.05,-7.65,Princesa Isabel,2512309
-38.0,-7.65,Princesa Isabel,2512309
-37.95,-7.65,Princesa Isabel,2512309
-37.9,-7.65,Tavares,2516607
-37.85,-7.65,Tavares,2516607
-37.8,-7.65,Tavares,2516607
-37.75,-7.65,Tavares,2516607
-37.2,-7.65,Ouro Velho,2510600
-37.15,-7.65,Ouro Velho,2510600
-37.1,-7.65,Prata,2512200
-37.05,-7.65,Prata,2512200
-37.0,-7.65,Sumé,2516300
-36.95,-7.65,Sumé,2516300
-36.9,-7.65,Sumé,2516300
-36.85,-7.65,Sumé,2516300
-36.8,-7.65,Sumé,2516300
-36.75,-7.65,Serra Branca,2515500
-36.7,-7.65,Coxixola,2504850
-36.65,-7.65,Coxixola,2504850
-36.6,-7.65,Coxixola,2504850
-36.55,-7.65,Caraúbas,2504074
-36.5,-7.65,Caraúbas,2504074
-36.45,-7.65,São Domingos do Cariri,2513943
-36.4,-7.65,São Domingos do Cariri,2513943
-36.35,-7.65,Barra de São Miguel,2501708
-36.3,-7.65,Barra de São Miguel,2501708
-36.25,-7.65,Barra de São Miguel,2501708
-36.2,-7.65,Barra de São Miguel,2501708
-36.15,-7.65,Riacho de Santo Antônio,2512788
-36.1,-7.65,Alcantil,2500536
-36.05,-7.65,Alcantil,2500536
-36.0,-7.65,Alcantil,2500536
-35.95,-7.65,Barra de Santana,2501575
-35.9,-7.65,Barra de Santana,2501575
-35.85,-7.65,Gado Bravo,2506251
-35.8,-7.65,Gado Bravo,2506251
-35.75,-7.65,Gado Bravo,2506251
-35.7,-7.65,Umbuzeiro,2517001
-35.65,-7.65,Umbuzeiro,2517001
-35.6,-7.65,Natuba,2509909
-35.55,-7.65,Natuba,2509909
-35.5,-7.65,Natuba,2509909
-38.7,-7.6,Santa Inês,2513356
-38.65,-7.6,Santa Inês,2513356
-38.6,-7.6,Conceição,2504405
-38.55,-7.6,Santa Inês,2513356
-38.5,-7.6,Conceição,2504405
-38.45,-7.6,Conceição,2504405
-38.4,-7.6,Santana de Mangueira,2513505
-38.35,-7.6,Santana de Mangueira,2513505
-38.3,-7.6,Santana de Mangueira,2513505
-38.25,-7.6,Santana de Mangueira,2513505
-38.2,-7.6,Curral Velho,2505303
-38.15,-7.6,Curral Velho,2505303
-38.1,-7.6,São José de Princesa,2514552
-38.05,-7.6,Princesa Isabel,2512309
-38.0,-7.6,Princesa Isabel,2512309
-37.95,-7.6,Tavares,2516607
-37.9,-7.6,Tavares,2516607
-37.85,-7.6,Tavares,2516607
-37.8,-7.6,Juru,2508000
-37.75,-7.6,Juru,2508000
-37.2,-7.6,Ouro Velho,2510600
-37.15,-7.6,Ouro Velho,2510600
-37.1,-7.6,Ouro Velho,2510600
-37.05,-7.6,Amparo,2500734
-37.0,-7.6,Amparo,2500734
-36.95,-7.6,Sumé,2516300
-36.9,-7.6,Sumé,2516300
-36.85,-7.6,Sumé,2516300
-36.8,-7.6,Serra Branca,2515500
-36.75,-7.6,Serra Branca,2515500
-36.7,-7.6,Coxixola,2504850
-36.65,-7.6,Coxixola,2504850
-36.6,-7.6,Coxixola,2504850
-36.55,-7.6,São João do Cariri,2514008
-36.5,-7.6,São João do Cariri,2514008
-36.45,-7.6,São Domingos do Cariri,2513943
-36.4,-7.6,São Domingos do Cariri,2513943
-36.35,-7.6,Barra de São Miguel,2501708
-36.3,-7.6,Barra de São Miguel,2501708
-36.25,-7.6,Barra de São Miguel,2501708
-36.2,-7.6,Boqueirão,2502508
-36.15,-7.6,Boqueirão,2502508
-36.1,-7.6,Boqueirão,2502508
-36.05,-7.6,Alcantil,2500536
-36.0,-7.6,Alcantil,2500536
-35.95,-7.6,Barra de Santana,2501575
-35.9,-7.6,Barra de Santana,2501575
-35.85,-7.6,Gado Bravo,2506251
-35.8,-7.6,Gado Bravo,2506251
-35.75,-7.6,Gado Bravo,2506251
-35.7,-7.6,Aroeiras,2501302
-35.65,-7.6,Aroeiras,2501302
-35.6,-7.6,Aroeiras,2501302
-35.55,-7.6,Natuba,2509909
-35.5,-7.6,Natuba,2509909
-38.65,-7.55,Conceição,2504405
-38.6,-7.55,Conceição,2504405
-38.55,-7.55,Conceição,2504405
-38.5,-7.55,Conceição,2504405
-38.45,-7.55,Conceição,2504405
-38.4,-7.55,Ibiara,2506608
-38.35,-7.55,Santana de Mangueira,2513505
-38.3,-7.55,Santana de Mangueira,2513505
-38.25,-7.55,Diamante,2505600
-38.2,-7.55,Curral Velho,2505303
-38.15,-7.55,Curral Velho,2505303
-38.1,-7.55,Curral Velho,2505303
-38.05,-7.55,Princesa Isabel,2512309
-38.0,-7.55,Princesa Isabel,2512309
-37.95,-7.55,Tavares,2516607
-37.9,-7.55,Tavares,2516607
-37.85,-7.55,Juru,2508000
-37.8,-7.55,Juru,2508000
-37.75,-7.55,Juru,2508000
-37.7,-7.55,Água Branca,2500106
-37.65,-7.55,Água Branca,2500106
-37.15,-7.55,Ouro Velho,2510600
-37.1,-7.55,Ouro Velho,2510600
-37.05,-7.55,Amparo,2500734
-37.0,-7.55,Amparo,2500734
-36.95,-7.55,Sumé,2516300
-36.9,-7.55,Sumé,2516300
-36.85,-7.55,Sumé,2516300
-36.8,-7.55,Serra Branca,2515500
-36.75,-7.55,Serra Branca,2515500
-36.7,-7.55,Serra Branca,2515500
-36.65,-7.55,Serra Branca,2515500
-36.6,-7.55,Serra Branca,2515500
-36.55,-7.55,São João do Cariri,2514008
-36.5,-7.55,São João do Cariri,2514008
-36.45,-7.55,São Domingos do Cariri,2513943
-36.4,-7.55,São Domingos do Cariri,2513943
-36.35,-7.55,São Domingos do Cariri,2513943
-36.3,-7.55,Cabaceiras,2503100
-36.25,-7.55,Barra de São Miguel,2501708
-36.2,-7.55,Boqueirão,2502508
-36.15,-7.55,Boqueirão,2502508
-36.1,-7.55,Boqueirão,2502508
-36.05,-7.55,Barra de Santana,2501575
-36.0,-7.55,Barra de Santana,2501575
-35.95,-7.55,Barra de Santana,2501575
-35.9,-7.55,Barra de Santana,2501575
-35.85,-7.55,Gado Bravo,2506251
-35.8,-7.55,Gado Bravo,2506251
-35.75,-7.55,Aroeiras,2501302
-35.7,-7.55,Aroeiras,2501302
-35.65,-7.55,Aroeiras,2501302
-35.6,-7.55,Aroeiras,2501302
-35.55,-7.55,Natuba,2509909
-35.5,-7.55,Natuba,2509909
-34.95,-7.55,Caaporã,2503001
-34.9,-7.55,Caaporã,2503001
-34.85,-7.55,Pitimbu,2511905
-34.8,-7.55,Pitimbu,2511905
-38.65,-7.5,Conceição,2504405
-38.6,-7.5,Conceição,2504405
-38.55,-7.5,Conceição,2504405
-38.5,-7.5,Conceição,2504405
-38.45,-7.5,Ibiara,2506608
-38.4,-7.5,Ibiara,2506608
-38.35,-7.5,Ibiara,2506608
-38.3,-7.5,Diamante,2505600
-38.25,-7.5,Diamante,2505600
-38.2,-7.5,Curral Velho,2505303
-38.15,-7.5,Curral Velho,2505303
-38.1,-7.5,Curral Velho,2505303
-38.05,-7.5,Pedra Branca,2511004
-38.0,-7.5,Nova Olinda,2510204
-37.95,-7.5,Tavares,2516607
-37.9,-7.5,Juru,2508000
-37.85,-7.5,Juru,2508000
-37.8,-7.5,Juru,2508000
-37.75,-7.5,Juru,2508000
-37.7,-7.5,Água Branca,2500106
-37.65,-7.5,Água Branca,2500106
-37.6,-7.5,Água Branca,2500106
-37.55,-7.5,Imaculada,2506707
-37.1,-7.5,Ouro Velho,2510600
-37.05,-7.5,Amparo,2500734
-37.0,-7.5,Sumé,2516300
-36.95,-7.5,Sumé,2516300
-36.9,-7.5,São José dos Cordeiros,2514800
-36.85,-7.5,Serra Branca,2515500
-36.8,-7.5,Serra Branca,2515500
-36.75,-7.5,Serra Branca,2515500
-36.7,-7.5,Serra Branca,2515500
-36.65,-7.5,Serra Branca,2515500
-36.6,-7.5,Serra Branca,2515500
-36.55,-7.5,São João do Cariri,2514008
-36.5,-7.5,São João do Cariri,2514008
-36.45,-7.5,São João do Cariri,2514008
-36.4,-7.5,Cabaceiras,2503100
-36.35,-7.5,Cabaceiras,2503100
-36.3,-7.5,Cabaceiras,2503100
-36.25,-7.5,Cabaceiras,2503100
-36.2,-7.5,Boqueirão,2502508
-36.15,-7.5,Boqueirão,2502508
-36.1,-7.5,Boqueirão,2502508
-36.05,-7.5,Barra de Santana,2501575
-36.0,-7.5,Barra de Santana,2501575
-35.95,-7.5,Barra de Santana,2501575
-35.9,-7.5,Queimadas,2512507
-35.85,-7.5,Gado Bravo,2506251
-35.8,-7.5,Aroeiras,2501302
-35.75,-7.5,Aroeiras,2501302
-35.7,-7.5,Aroeiras,2501302
-35.65,-7.5,Aroeiras,2501302
-35.6,-7.5,Aroeiras,2501302
-35.55,-7.5,Natuba,2509909
-35.5,-7.5,Natuba,2509909
-35.0,-7.5,Pedras de Fogo,2511202
-34.95,-7.5,Caaporã,2503001
-34.9,-7.5,Caaporã,2503001
-34.85,-7.5,Pitimbu,2511905
-34.8,-7.5,Pitimbu,2511905
-38.65,-7.45,Conceição,2504405
-38.6,-7.45,Conceição,2504405
-38.55,-7.45,Conceição,2504405
-38.5,-7.45,Conceição,2504405
-38.45,-7.45,Ibiara,2506608
-38.4,-7.45,Ibiara,2506608
-38.35,-7.45,Ibiara,2506608
-38.3,-7.45,Diamante,2505600
-38.25,-7.45,Boa Ventura,2502102
-38.2,-7.45,Boa Ventura,2502102
-38.15,-7.45,Boa Ventura,2502102
-38.1,-7.45,Pedra Branca,2511004
-38.05,-7.45,Pedra Branca,2511004
-38.0,-7.45,Nova Olinda,2510204
-37.95,-7.45,Santana dos Garrotes,2513604
-37.9,-7.45,Santana dos Garrotes,2513604
-37.85,-7.45,Juru,2508000
-37.8,-7.45,Juru,2508000
-37.75,-7.45,Juru,2508000
-37.7,-7.45,Água Branca,2500106
-37.65,-7.45,Água Branca,2500106
-37.6,-7.45,Água Branca,2500106
-37.55,-7.45,Imaculada,2506707
-37.5,-7.45,Imaculada,2506707
-37.0,-7.45,São José dos Cordeiros,2514800
-36.95,-7.45,São José dos Cordeiros,2514800
-36.9,-7.45,São José dos Cordeiros,2514800
-36.85,-7.45,São José dos Cordeiros,2514800
-36.8,-7.45,São José dos Cordeiros,2514800
-36.75,-7.45,Serra Branca,2515500
